Stations: Seattle Duwamish Vly,
5/5/2026 4:00:00 PM,0.2460000000,8.1000000000,6.9000000000
5/5/2026 5:00:00 PM,0.2510000000,7.4000000000,7.1000000000
5/5/2026 6:00:00 PM,0.2520000000,9.9000000000,7.1000000000
5/5/2026 7:00:00 PM,0.2690000000,10.4000000000,7.6000000000
5/5/2026 8:00:00 PM,0.3280000000,9.9000000000,9.3000000000
5/5/2026 9:00:00 PM,0.2550000000,6.0000000000,7.2000000000
5/5/2026 10:00:00 PM,0.2560000000,8.4000000000,7.2000000000
5/5/2026 11:00:00 PM,0.2240000000,7.8000000000,6.3000000000
5/6/2026 12:00:00 AM,0.2380000000,8.7000000000,6.7000000000
5/6/2026 1:00:00 AM,0.2030000000,9.6000000000,5.7000000000
5/6/2026 2:00:00 AM,0.2140000000,7.8000000000,6.0000000000
5/6/2026 3:00:00 AM,0.2130000000,5.4000000000,6.0000000000
5/6/2026 4:00:00 AM,0.2420000000,6.3000000000,6.8000000000
5/6/2026 5:00:00 AM,0.2470000000,5.9000000000,7.0000000000
5/6/2026 6:00:00 AM,0.1980000000,6.2000000000,5.6000000000
5/6/2026 7:00:00 AM,0.1560000000,6.3000000000,4.4000000000
5/6/2026 8:00:00 AM,0.1560000000,4.9000000000,4.4000000000
5/6/2026 9:00:00 AM,0.1990000000,3.8000000000,5.6000000000
5/6/2026 10:00:00 AM,0.1480000000,3.6000000000,4.2000000000
5/6/2026 11:00:00 AM,0.1810000000,6.1000000000,5.1000000000
5/6/2026 12:00:00 PM,0.1950000000,7.8000000000,5.5000000000
5/6/2026 1:00:00 PM,0.1710000000,4.2000000000,4.8000000000
5/6/2026 2:00:00 PM,0.1340000000,6.3000000000,3.8000000000
5/6/2026 3:00:00 PM,0.1210000000,4.1000000000,3.4000000000
5/6/2026 4:00:00 PM,0.1090000000,2.6000000000,3.1000000000
5/6/2026 5:00:00 PM,0.1000000000,3.5000000000,2.9000000000
5/6/2026 6:00:00 PM,0.1150000000,3.8000000000,3.3000000000
5/6/2026 7:00:00 PM,0.1390000000,5.3000000000,3.9000000000
5/6/2026 8:00:00 PM,0.1350000000,4.3000000000,3.8000000000
5/6/2026 9:00:00 PM,0.1840000000,6.6000000000,5.2000000000
5/6/2026 10:00:00 PM,0.2350000000,7.2000000000,6.6000000000
5/6/2026 11:00:00 PM,0.2410000000,8.8000000000,6.8000000000
5/7/2026 12:00:00 AM,0.2570000000,6.3000000000,7.3000000000
5/7/2026 1:00:00 AM,0.2540000000,7.4000000000,7.2000000000
5/7/2026 2:00:00 AM,0.2880000000,8.9000000000,8.1000000000
5/7/2026 3:00:00 AM,0.2720000000,10.6000000000,7.7000000000
5/7/2026 4:00:00 AM,0.2670000000,6.1000000000,7.5000000000
5/7/2026 5:00:00 AM,0.2970000000,7.8000000000,8.4000000000
5/7/2026 6:00:00 AM,0.2220000000,8.8000000000,6.3000000000
5/7/2026 7:00:00 AM,0.1880000000,4.5000000000,5.3000000000
5/7/2026 8:00:00 AM,0.1820000000,4.2000000000,5.1000000000
5/7/2026 9:00:00 AM,0.1640000000,5.1000000000,4.7000000000
5/7/2026 10:00:00 AM,0.1480000000,3.5000000000,4.2000000000
5/7/2026 11:00:00 AM,0.1530000000,5.7000000000,4.3000000000
5/7/2026 12:00:00 PM,0.1500000000,6.6000000000,4.2000000000
5/7/2026 1:00:00 PM,0.1290000000,4.4000000000,3.7000000000
5/7/2026 2:00:00 PM,0.1400000000,3.5000000000,4.0000000000
5/7/2026 3:00:00 PM,0.1590000000,3.1000000000,4.5000000000
5/7/2026 4:00:00 PM,0.1600000000,5.5000000000,4.5000000000
5/7/2026 5:00:00 PM,0.1520000000,4.8000000000,4.3000000000
5/7/2026 6:00:00 PM,0.1480000000,,4.2000000000
5/7/2026 7:00:00 PM,0.1590000000,,4.5000000000
5/7/2026 8:00:00 PM,0.1680000000,,4.8000000000
5/7/2026 9:00:00 PM,0.2620000000,,7.4000000000
5/7/2026 10:00:00 PM,0.3150000000,,8.9000000000
5/7/2026 11:00:00 PM,0.3210000000,,9.1000000000
5/8/2026 12:00:00 AM,0.3290000000,,9.3000000000
5/8/2026 1:00:00 AM,0.2910000000,,8.2000000000
5/8/2026 2:00:00 AM,0.2860000000,,8.1000000000
5/8/2026 3:00:00 AM,0.2330000000,,6.6000000000
5/8/2026 4:00:00 AM,0.1950000000,,5.5000000000
5/8/2026 5:00:00 AM,0.1990000000,,5.6000000000
5/8/2026 6:00:00 AM,0.2050000000,,5.8000000000
5/8/2026 7:00:00 AM,0.2170000000,,6.1000000000
5/8/2026 8:00:00 AM,0.2210000000,,6.2000000000
5/8/2026 9:00:00 AM,0.2200000000,,6.2000000000
5/8/2026 10:00:00 AM,0.2450000000,,6.9000000000
5/8/2026 11:00:00 AM,0.2800000000,,7.9000000000
5/8/2026 12:00:00 PM,0.2480000000,8.4000000000,7.0000000000
5/8/2026 1:00:00 PM,0.2320000000,7.3000000000,6.6000000000
5/8/2026 2:00:00 PM,0.2210000000,6.7000000000,6.2000000000
5/8/2026 3:00:00 PM,0.2100000000,8.8000000000,5.9000000000
5/8/2026 4:00:00 PM,0.1890000000,8.3000000000,5.3000000000
5/8/2026 5:00:00 PM,0.1920000000,7.5000000000,5.4000000000
5/8/2026 6:00:00 PM,0.2100000000,7.3000000000,5.9000000000
5/8/2026 7:00:00 PM,0.2300000000,9.0000000000,6.5000000000
5/8/2026 8:00:00 PM,0.2140000000,5.8000000000,6.1000000000
5/8/2026 9:00:00 PM,0.2010000000,3.8000000000,5.7000000000
5/8/2026 10:00:00 PM,0.2290000000,4.5000000000,6.5000000000
5/8/2026 11:00:00 PM,0.1770000000,7.8000000000,5.0000000000
5/9/2026 12:00:00 AM,0.1570000000,6.2000000000,4.5000000000
5/9/2026 1:00:00 AM,0.1360000000,6.4000000000,3.9000000000
5/9/2026 2:00:00 AM,0.1220000000,6.8000000000,3.5000000000
5/9/2026 3:00:00 AM,0.1110000000,3.4000000000,3.2000000000
5/9/2026 4:00:00 AM,0.1050000000,0.3000000000,3.0000000000
5/9/2026 5:00:00 AM,0.1630000000,6.9000000000,4.6000000000
5/9/2026 6:00:00 AM,0.2220000000,5.5000000000,6.3000000000
5/9/2026 7:00:00 AM,0.1920000000,5.3000000000,5.4000000000
5/9/2026 8:00:00 AM,0.2670000000,7.6000000000,7.5000000000
5/9/2026 9:00:00 AM,0.2380000000,8.3000000000,6.7000000000
5/9/2026 10:00:00 AM,0.1850000000,6.6000000000,5.2000000000
5/9/2026 11:00:00 AM,0.1750000000,5.3000000000,5.0000000000
5/9/2026 12:00:00 PM,0.1520000000,4.6000000000,4.3000000000
5/9/2026 1:00:00 PM,0.1710000000,4.9000000000,4.8000000000
5/9/2026 2:00:00 PM,0.1020000000,3.3000000000,2.9000000000
5/9/2026 3:00:00 PM,0.1190000000,5.4000000000,3.4000000000
5/9/2026 4:00:00 PM,0.1630000000,7.6000000000,4.6000000000
5/9/2026 5:00:00 PM,0.2130000000,5.4000000000,6.0000000000
5/9/2026 6:00:00 PM,0.2380000000,5.2000000000,6.7000000000
5/9/2026 7:00:00 PM,0.2500000000,6.6000000000,7.1000000000
5/9/2026 8:00:00 PM,0.2650000000,6.7000000000,7.5000000000
5/9/2026 9:00:00 PM,0.2650000000,8.0000000000,7.5000000000
5/9/2026 10:00:00 PM,0.2800000000,8.2000000000,7.9000000000
5/9/2026 11:00:00 PM,0.2710000000,7.9000000000,7.6000000000
5/10/2026 12:00:00 AM,0.2640000000,6.3000000000,7.5000000000
5/10/2026 1:00:00 AM,0.2060000000,8.1000000000,5.8000000000
5/10/2026 2:00:00 AM,0.1600000000,4.9000000000,4.5000000000
5/10/2026 3:00:00 AM,0.1530000000,5.6000000000,4.3000000000
5/10/2026 4:00:00 AM,0.1530000000,6.1000000000,4.3000000000
5/10/2026 5:00:00 AM,0.2090000000,3.1000000000,5.9000000000
5/10/2026 6:00:00 AM,0.4190000000,7.7000000000,11.8000000000
5/10/2026 7:00:00 AM,0.4190000000,14.7000000000,11.8000000000
5/10/2026 8:00:00 AM,0.1940000000,8.6000000000,5.5000000000
5/10/2026 9:00:00 AM,0.1880000000,5.9000000000,5.3000000000
5/10/2026 10:00:00 AM,0.1960000000,6.0000000000,5.5000000000
5/10/2026 11:00:00 AM,0.1230000000,4.4000000000,3.5000000000
5/10/2026 12:00:00 PM,0.1180000000,4.4000000000,3.4000000000
5/10/2026 1:00:00 PM,0.1370000000,5.7000000000,3.9000000000
5/10/2026 2:00:00 PM,0.1600000000,3.8000000000,4.5000000000
5/10/2026 3:00:00 PM,0.1500000000,5.5000000000,4.3000000000
5/10/2026 4:00:00 PM,0.1480000000,7.7000000000,4.2000000000
5/10/2026 5:00:00 PM,0.1750000000,6.3000000000,5.0000000000
5/10/2026 6:00:00 PM,0.2240000000,5.4000000000,6.3000000000
5/10/2026 7:00:00 PM,0.1660000000,7.6000000000,4.7000000000
5/10/2026 8:00:00 PM,0.1450000000,4.9000000000,4.1000000000
5/10/2026 9:00:00 PM,0.2090000000,4.1000000000,5.9000000000
5/10/2026 10:00:00 PM,0.1510000000,5.8000000000,4.3000000000
5/10/2026 11:00:00 PM,0.0960000000,3.1000000000,2.7000000000
5/11/2026 12:00:00 AM,0.0890000000,4.2000000000,2.5000000000
5/11/2026 1:00:00 AM,0.1070000000,5.8000000000,3.0000000000
5/11/2026 2:00:00 AM,0.1200000000,3.0000000000,3.4000000000
5/11/2026 3:00:00 AM,0.1040000000,3.3000000000,3.0000000000
5/11/2026 4:00:00 AM,0.1110000000,6.7000000000,3.1000000000
5/11/2026 5:00:00 AM,0.1280000000,6.7000000000,3.6000000000
5/11/2026 6:00:00 AM,0.1400000000,4.2000000000,4.0000000000
5/11/2026 7:00:00 AM,0.1410000000,4.4000000000,4.0000000000
5/11/2026 8:00:00 AM,0.1540000000,4.9000000000,4.4000000000
5/11/2026 9:00:00 AM,0.1700000000,5.7000000000,4.8000000000
5/11/2026 10:00:00 AM,0.1480000000,4.6000000000,4.2000000000
5/11/2026 11:00:00 AM,0.1630000000,2.6000000000,4.6000000000
5/11/2026 12:00:00 PM,0.1390000000,3.8000000000,3.9000000000
5/11/2026 1:00:00 PM,0.1300000000,4.0000000000,3.7000000000
5/11/2026 2:00:00 PM,0.1170000000,4.0000000000,3.3000000000
5/11/2026 3:00:00 PM,0.1230000000,2.9000000000,3.5000000000
5/11/2026 4:00:00 PM,0.1200000000,3.0000000000,3.4000000000
5/11/2026 5:00:00 PM,0.1110000000,5.4000000000,3.2000000000
5/11/2026 6:00:00 PM,0.1220000000,3.6000000000,3.5000000000
5/11/2026 7:00:00 PM,0.1340000000,3.3000000000,3.8000000000
5/11/2026 8:00:00 PM,0.1440000000,3.3000000000,4.1000000000
5/11/2026 9:00:00 PM,0.1810000000,7.1000000000,5.1000000000
5/11/2026 10:00:00 PM,0.1630000000,8.1000000000,4.6000000000
5/11/2026 11:00:00 PM,0.1610000000,8.8000000000,4.5000000000
5/12/2026 12:00:00 AM,0.1500000000,7.2000000000,4.3000000000
5/12/2026 1:00:00 AM,0.1530000000,3.7000000000,4.3000000000
5/12/2026 2:00:00 AM,0.1770000000,3.6000000000,5.0000000000
5/12/2026 3:00:00 AM,0.2120000000,6.9000000000,6.0000000000
5/12/2026 4:00:00 AM,0.2120000000,7.4000000000,6.0000000000
5/12/2026 5:00:00 AM,0.1900000000,7.8000000000,5.4000000000
5/12/2026 6:00:00 AM,0.1730000000,6.3000000000,4.9000000000
5/12/2026 7:00:00 AM,0.1870000000,5.6000000000,5.3000000000
5/12/2026 8:00:00 AM,0.1970000000,5.4000000000,5.6000000000
5/12/2026 9:00:00 AM,0.2120000000,4.8000000000,6.0000000000
5/12/2026 10:00:00 AM,0.2190000000,6.8000000000,6.2000000000
5/12/2026 11:00:00 AM,0.2120000000,7.9000000000,6.0000000000
5/12/2026 12:00:00 PM,0.1700000000,8.7000000000,4.8000000000
5/12/2026 1:00:00 PM,0.2470000000,8.9000000000,7.0000000000
5/12/2026 2:00:00 PM,0.1940000000,5.5000000000,5.5000000000
5/12/2026 3:00:00 PM,0.1650000000,7.0000000000,4.7000000000
5/12/2026 4:00:00 PM,0.1790000000,6.6000000000,5.1000000000
5/12/2026 5:00:00 PM,0.2020000000,7.7000000000,5.7000000000
5/12/2026 6:00:00 PM,0.2060000000,6.1000000000,5.8000000000
5/12/2026 7:00:00 PM,0.1970000000,6.0000000000,5.6000000000
5/12/2026 8:00:00 PM,0.1760000000,5.8000000000,5.0000000000
5/12/2026 9:00:00 PM,0.1560000000,5.9000000000,4.4000000000
5/12/2026 10:00:00 PM,0.1620000000,5.2000000000,4.6000000000
5/12/2026 11:00:00 PM,0.1680000000,7.2000000000,4.8000000000
5/13/2026 12:00:00 AM,0.1630000000,5.8000000000,4.6000000000
5/13/2026 1:00:00 AM,0.1730000000,4.7000000000,4.9000000000
5/13/2026 2:00:00 AM,0.1550000000,4.4000000000,4.4000000000
5/13/2026 3:00:00 AM,0.1540000000,4.0000000000,4.4000000000
5/13/2026 4:00:00 AM,0.1600000000,4.2000000000,4.5000000000
5/13/2026 5:00:00 AM,0.2010000000,4.3000000000,5.7000000000
5/13/2026 6:00:00 AM,0.1990000000,4.5000000000,5.6000000000
5/13/2026 7:00:00 AM,0.1670000000,6.5000000000,4.7000000000
5/13/2026 8:00:00 AM,0.1370000000,6.7000000000,3.9000000000
5/13/2026 9:00:00 AM,0.1290000000,5.8000000000,3.7000000000
5/13/2026 10:00:00 AM,0.1490000000,5.2000000000,4.2000000000
5/13/2026 11:00:00 AM,0.1420000000,4.5000000000,4.0000000000
5/13/2026 12:00:00 PM,0.1540000000,4.5000000000,4.4000000000
5/13/2026 1:00:00 PM,0.1320000000,3.6000000000,3.8000000000
5/13/2026 2:00:00 PM,0.1300000000,5.5000000000,3.7000000000
5/13/2026 3:00:00 PM,0.1100000000,4.9000000000,3.1000000000
5/13/2026 4:00:00 PM,,,
5/13/2026 5:00:00 PM,,,
5/13/2026 6:00:00 PM,,,
5/13/2026 7:00:00 PM,,,
5/13/2026 8:00:00 PM,,,
5/13/2026 9:00:00 PM,,,
5/13/2026 10:00:00 PM,,,
5/13/2026 11:00:00 PM,,,
